[255, 255, 255] -124 501 -17 501
[170, 170, 170] -17 501 -12 501
[102, 102, 102] -12 501 -6 501
[0, 0, 0] -6 501 11 501
[102, 102, 102] 11 501 19 501
[170, 170, 170] 19 501 28 501
[255, 255, 255] 28 501 278 501
[170, 170, 170] 278 501 286 501
[102, 102, 102] 286 501 292 501
[0, 0, 0] 292 501 324 501
[102, 102, 102] 324 501 331 501
[170, 170, 170] 331 501 340 501
[255, 255, 255] 340 501 652 501
[170, 170, 170] 652 501 658 501
[102, 102, 102] 658 501 668 501
[0, 0, 0] 668 501 695 501
[102, 102, 102] 695 501 705 501
[170, 170, 170] 705 501 711 501
[255, 255, 255] 711 501 1030 501
[170, 170, 170] 1030 501 1034 501
[102, 102, 102] 1034 501 1039 501
[0, 0, 0] 1039 501 1086 501
[0, 0, 0] -585 502 -538 502
[102, 102, 102] -538 502 -533 502
[170, 170, 170] -533 502 -529 502
[255, 255, 255] -529 502 -196 502
[170, 170, 170] -196 502 -188 502
[102, 102, 102] -188 502 -136 502
[0, 0, 0] -136 502 -134 502
[102, 102, 102] -134 502 -129 502
[170, 170, 170] -129 502 -124 502
[255, 255, 255] -124 502 -15 502
[170, 170, 170] -15 502 -7 502
[102, 102, 102] -7 502 4 502
[0, 0, 0] 4 502 15 502
[102, 102, 102] 15 502 30 502
[170, 170, 170] 30 502 69 502
[255, 255, 255] 69 502 90 502
[254, 175, 168] 90 502 93 502
[170, 170, 170] 93 502 116 502
[255, 255, 255] 116 502 178 502
[254, 175, 168] 178 502 192 502
[255, 255, 255] 192 502 283 502
[170, 170, 170] 283 502 289 502
[102, 102, 102] 289 502 295 502
[0, 0, 0] 295 502 328 502
[102, 102, 102] 328 502 342 502
[170, 170, 170] 342 502 356 502
[255, 255, 255] 356 502 648 502
[170, 170, 170] 648 502 655 502
[102, 102, 102] 655 502 661 502
[0, 0, 0] 661 502 692 502
[102, 102, 102] 692 502 699 502
[170, 170, 170] 699 502 708 502
[255, 255, 255] 708 502 1029 502
[170, 170, 170] 1029 502 1034 502
[102, 102, 102] 1034 502 1039 502
[0, 0, 0] 1039 502 1086 502
[0, 0, 0] -585 503 -538 503
[102, 102, 102] -538 503 -533 503
[170, 170, 170] -533 503 -528 503
[255, 255, 255] -528 503 -198 503
[170, 170, 170] -198 503 -191 503
[102, 102, 102] -191 503 -166 503
[170, 170, 170] -166 503 -150 503
[102, 102, 102] -150 503 -136 503
[0, 0, 0] -136 503 -134 503
[102, 102, 102] -134 503 -129 503
[170, 170, 170] -129 503 -124 503
[255, 255, 255] -124 503 -8 503
[170, 170, 170] -8 503 0 503
[102, 102, 102] 0 503 6 503
[0, 0, 0] 6 503 30 503
[102, 102, 102] 30 503 65 503
[170, 170, 170] 65 503 122 503
[255, 255, 255] 122 503 154 503
[254, 175, 168] 154 503 156 503
[170, 170, 170] 156 503 198 503
[255, 255, 255] 198 503 286 503
[170, 170, 170] 286 503 292 503
[102, 102, 102] 292 503 301 503
[0, 0, 0] 301 503 343 503
[102, 102, 102] 343 503 353 503
[170, 170, 170] 353 503 360 503
[255, 255, 255] 360 503 642 503
[170, 170, 170] 642 503 651 503
[102, 102, 102] 651 503 658 503
[0, 0, 0] 658 503 690 503
[102, 102, 102] 690 503 696 503
[170, 170, 170] 696 503 700 503
[255, 255, 255] 700 503 1029 503
[170, 170, 170] 1029 503 1034 503
[102, 102, 102] 1034 503 1038 503
[0, 0, 0] 1038 503 1086 503
[0, 0, 0] -585 504 -537 504
[102, 102, 102] -537 504 -532 504
[170, 170, 170] -532 504 -528 504
[255, 255, 255] -528 504 -198 504
[170, 170, 170] -198 504 -191 504
[102, 102, 102] -191 504 -175 504
[170, 170, 170] -175 504 -150 504
[102, 102, 102] -150 504 -137 504
[0, 0, 0] -137 504 -134 504
[102, 102, 102] -134 504 -129 504
[170, 170, 170] -129 504 -124 504
[255, 255, 255] -124 504 -3 504
[170, 170, 170] -3 504 3 504
[102, 102, 102] 3 504 10 504
[0, 0, 0] 10 504 55 504
[1, 116, 32] 55 504 58 504
[102, 102, 102] 58 504 125 504
[170, 170, 170] 125 504 136 504
[102, 102, 102] 136 504 200 504
[170, 170, 170] 200 504 217 504
[255, 255, 255] 217 504 289 504
[170, 170, 170] 289 504 299 504
[102, 102, 102] 299 504 307 504
[0, 0, 0] 307 504 350 504
[102, 102, 102] 350 504 360 504
[170, 170, 170] 360 504 371 504
[255, 255, 255] 371 504 639 504
[170, 170, 170] 639 504 645 504
[102, 102, 102] 645 504 655 504
[0, 0, 0] 655 504 687 504
[102, 102, 102] 687 504 694 504
[170, 170, 170] 694 504 699 504
[255, 255, 255] 699 504 1028 504
[170, 170, 170] 1028 504 1033 504
[102, 102, 102] 1033 504 1038 504
[0, 0, 0] 1038 504 1086 504
[0, 0, 0] -585 505 -537 505
[102, 102, 102] -537 505 -531 505
[170, 170, 170] -531 505 -527 505
[255, 255, 255] -527 505 -198 505
[170, 170, 170] -198 505 -189 505
[102, 102, 102] -189 505 -183 505
[170, 170, 170] -183 505 -165 505
[255, 255, 255] -165 505 -160 505
[170, 170, 170] -160 505 -150 505
[102, 102, 102] -150 505 -137 505
[0, 0, 0] -137 505 -134 505
[102, 102, 102] -134 505 -129 505
[170, 170, 170] -129 505 -124 505
[255, 255, 255] -124 505 0 505
[170, 170, 170] 0 505 7 505
[102, 102, 102] 7 505 16 505
[0, 0, 0] 16 505 201 505
[102, 102, 102] 201 505 214 505
[170, 170, 170] 214 505 226 505
[255, 255, 255] 226 505 298 505
[170, 170, 170] 298 505 303 505
[102, 102, 102] 303 505 309 505
[0, 0, 0] 309 505 359 505
[102, 102, 102] 359 505 368 505
[170, 170, 170] 368 505 374 505
[255, 255, 255] 374 505 637 505
[170, 170, 170] 637 505 642 505
[102, 102, 102] 642 505 647 505
[0, 0, 0] 647 505 681 505
[102, 102, 102] 681 505 691 505
[170, 170, 170] 691 505 698 505
[255, 255, 255] 698 505 1028 505
[170, 170, 170] 1028 505 1032 505
[102, 102, 102] 1032 505 1037 505
[0, 0, 0] 1037 505 1086 505
[0, 0, 0] -585 506 -536 506
[102, 102, 102] -536 506 -531 506
[170, 170, 170] -531 506 -525 506
[255, 255, 255] -525 506 -195 506
[170, 170, 170] -195 506 -175 506
[255, 255, 255] -175 506 -158 506
[170, 170, 170] -158 506 -148 506
[102, 102, 102] -148 506 -138 506
[0, 0, 0] -138 506 -133 506
[102, 102, 102] -133 506 -128 506
[170, 170, 170] -128 506 -124 506
[255, 255, 255] -124 506 3 506
[170, 170, 170] 3 506 12 506
[102, 102, 102] 12 506 19 506
[0, 0, 0] 19 506 209 506
[102, 102, 102] 209 506 227 506
[170, 170, 170] 227 506 239 506
[255, 255, 255] 239 506 300 506
[170, 170, 170] 300 506 307 506
[102, 102, 102] 307 506 317 506
[0, 0, 0] 317 506 364 506
[102, 102, 102] 364 506 379 506
[170, 170, 170] 379 506 397 506
[255, 255, 255] 397 506 636 506
[170, 170, 170] 636 506 641 506
[102, 102, 102] 641 506 647 506
[0, 0, 0] 647 506 675 506
[102, 102, 102] 675 506 684 506
[170, 170, 170] 684 506 694 506
[255, 255, 255] 694 506 1026 506
[170, 170, 170] 1026 506 1032 506
[102, 102, 102] 1032 506 1037 506
[0, 0, 0] 1037 506 1086 506
[0, 0, 0] -585 507 -536 507
[102, 102, 102] -536 507 -530 507
[170, 170, 170] -530 507 -522 507
[255, 255, 255] -522 507 -156 507
[170, 170, 170] -156 507 -147 507
[102, 102, 102] -147 507 -139 507
[0, 0, 0] -139 507 -132 507
[102, 102, 102] -132 507 -127 507
[170, 170, 170] -127 507 -123 507
[255, 255, 255] -123 507 10 507
[170, 170, 170] 10 507 15 507
[102, 102, 102] 15 507 21 507
[0, 0, 0] 21 507 226 507
[102, 102, 102] 226 507 236 507
[170, 170, 170] 236 507 243 507
[255, 255, 255] 243 507 302 507
[170, 170, 170] 302 507 312 507
[102, 102, 102] 312 507 319 507
[0, 0, 0] 319 507 380 507
[102, 102, 102] 380 507 393 507
[170, 170, 170] 393 507 405 507
[255, 255, 255] 405 507 633 507
[170, 170, 170] 633 507 640 507
[102, 102, 102] 640 507 646 507
[0, 0, 0] 646 507 668 507
[102, 102, 102] 668 507 678 507
[170, 170, 170] 678 507 684 507
[255, 255, 255] 684 507 1023 507
[170, 170, 170] 1023 507 1031 507
[102, 102, 102] 1031 507 1037 507
[0, 0, 0] 1037 507 1086 507
[0, 0, 0] -585 508 -553 508
[0, 0, 0] -553 508 -536 508
[102, 102, 102] -536 508 -529 508
[170, 170, 170] -529 508 -520 508
[255, 255, 255] -520 508 -179 508
[170, 170, 170] -179 508 -146 508
[102, 102, 102] -146 508 -139 508
[0, 0, 0] -139 508 -131 508
[102, 102, 102] -131 508 -126 508
[170, 170, 170] -126 508 -119 508
[255, 255, 255] -119 508 12 508
[170, 170, 170] 12 508 18 508
[102, 102, 102] 18 508 27 508
[0, 0, 0] 27 508 44 508
[102, 102, 102] 44 508 52 508
[0, 0, 0] 52 508 86 508
[102, 102, 102] 86 508 111 508
[1, 116, 32] 111 508 113 508
[0, 0, 0] 113 508 173 508
[1, 116, 32] 173 508 175 508
[102, 102, 102] 175 508 184 508
[0, 0, 0] 184 508 233 508
[102, 102, 102] 233 508 246 508
[170, 170, 170] 246 508 261 508
[255, 255, 255] 261 508 308 508
[170, 170, 170] 308 508 317 508
[102, 102, 102] 317 508 337 508
[0, 0, 0] 337 508 388 508
[102, 102, 102] 388 508 405 508
[170, 170, 170] 405 508 415 508
[254, 175, 168] 415 508 418 508
[255, 255, 255] 418 508 619 508
[170, 170, 170] 619 508 635 508
[102, 102, 102] 635 508 644 508
[0, 0, 0] 644 508 667 508
[102, 102, 102] 667 508 676 508
[170, 170, 170] 676 508 683 508
[255, 255, 255] 683 508 1021 508
[170, 170, 170] 1021 508 1030 508
[102, 102, 102] 1030 508 1036 508
[0, 0, 0] 1036 508 1053 508
[0, 0, 0] 1053 508 1086 508
[0, 0, 0] -585 509 -558 509
[102, 102, 102] -558 509 -547 509
[0, 0, 0] -547 509 -535 509
[102, 102, 102] -535 509 -528 509
[170, 170, 170] -528 509 -519 509
[255, 255, 255] -519 509 -182 509
[170, 170, 170] -182 509 -170 509
[102, 102, 102] -170 509 -154 509
[170, 170, 170] -154 509 -145 509
[102, 102, 102] -145 509 -139 509
[0, 0, 0] -139 509 -131 509
[102, 102, 102] -131 509 -124 509
[170, 170, 170] -124 509 -115 509
[255, 255, 255] -115 509 14 509
[170, 170, 170] 14 509 23 509
[102, 102, 102] 23 509 30 509
[0, 0, 0] 30 509 40 509
[102, 102, 102] 40 509 48 509
[102, 102, 102] 48 509 57 509
[0, 0, 0] 57 509 78 509
[102, 102, 102] 78 509 98 509
[170, 170, 170] 98 509 102 509
[102, 102, 102] 102 509 122 509
[0, 0, 0] 122 509 162 509
[102, 102, 102] 162 509 197 509
[0, 0, 0] 197 509 247 509
[102, 102, 102] 247 509 258 509
[170, 170, 170] 258 509 266 509
[255, 255, 255] 266 509 314 509
[170, 170, 170] 314 509 323 509
[102, 102, 102] 323 509 342 509
[0, 0, 0] 342 509 404 509
[102, 102, 102] 404 509 411 509
[170, 170, 170] 411 509 432 509
[255, 255, 255] 432 509 613 509
[170, 170, 170] 613 509 624 509
[102, 102, 102] 624 509 637 509
[0, 0, 0] 637 509 666 509
[102, 102, 102] 666 509 673 509
[170, 170, 170] 673 509 682 509
[255, 255, 255] 682 509 1019 509
[170, 170, 170] 1019 509 1029 509
[102, 102, 102] 1029 509 1036 509
[0, 0, 0] 1036 509 1048 509
[102, 102, 102] 1048 509 1059 509
[0, 0, 0] 1059 509 1086 509
[0, 0, 0] -585 510 -534 510
[102, 102, 102] -534 510 -525 510
[170, 170, 170] -525 510 -518 510
[255, 255, 255] -518 510 -182 510
[170, 170, 170] -182 510 -172 510
[102, 102, 102] -172 510 -154 510
[170, 170, 170] -154 510 -143 510
[102, 102, 102] -143 510 -137 510
[0, 0, 0] -137 510 -130 510
[102, 102, 102] -130 510 -120 510
[170, 170, 170] -120 510 -113 510
[255, 255, 255] -113 510 17 510
[170, 170, 170] 17 510 26 510
[102, 102, 102] 26 510 32 510
[0, 0, 0] 32 510 40 510
[102, 102, 102] 40 510 56 510
[0, 0, 0] 56 510 68 510
[102, 102, 102] 68 510 81 510
[170, 170, 170] 81 510 124 510
[102, 102, 102] 124 510 143 510
[0, 0, 0] 143 510 157 510
[102, 102, 102] 157 510 167 510
[170, 170, 170] 167 510 196 510
[102, 102, 102] 196 510 212 510
[0, 0, 0] 212 510 253 510
[102, 102, 102] 253 510 264 510
[170, 170, 170] 264 510 273 510
[255, 255, 255] 273 510 317 510
[170, 170, 170] 317 510 328 510
[102, 102, 102] 328 510 339 510
[0, 0, 0] 339 510 408 510
[102, 102, 102] 408 510 433 510
[170, 170, 170] 433 510 446 510
[255, 255, 255] 446 510 594 510
[170, 170, 170] 594 510 613 510
[102, 102, 102] 613 510 629 510
[0, 0, 0] 629 510 664 510
[102, 102, 102] 664 510 670 510
[170, 170, 170] 670 510 678 510
[255, 255, 255] 678 510 1018 510
[170, 170, 170] 1018 510 1026 510
[102, 102, 102] 1026 510 1035 510
[0, 0, 0] 1035 510 1086 510
[0, 0, 0] -585 511 -533 511
[102, 102, 102] -533 511 -524 511
[170, 170, 170] -524 511 -517 511
[255, 255, 255] -517 511 -182 511
[170, 170, 170] -182 511 -173 511
[102, 102, 102] -173 511 -164 511
[0, 0, 0] -164 511 -159 511
[102, 102, 102] -159 511 -154 511
[170, 170, 170] -154 511 -149 511
[255, 255, 255] -149 511 -146 511
[170, 170, 170] -146 511 -141 511
[102, 102, 102] -141 511 -136 511
[0, 0, 0] -136 511 -130 511
[102, 102, 102] -130 511 -117 511
[170, 170, 170] -117 511 -112 511
[255, 255, 255] -112 511 23 511
[170, 170, 170] 23 511 28 511
[102, 102, 102] 28 511 33 511
[0, 0, 0] 33 511 42 511
[102, 102, 102] 42 511 53 511
[0, 0, 0] 53 511 65 511
[102, 102, 102] 65 511 72 511
[170, 170, 170] 72 511 82 511
[255, 255, 255] 82 511 129 511
[170, 170, 170] 129 511 138 511
[102, 102, 102] 138 511 147 511
[0, 0, 0] 147 511 156 511
[102, 102, 102] 156 511 162 511
[170, 170, 170] 162 511 169 511
[255, 255, 255] 169 511 199 511
[170, 170, 170] 199 511 209 511
[102, 102, 102] 209 511 216 511
[0, 0, 0] 216 511 261 511
[102, 102, 102] 261 511 270 511
[170, 170, 170] 270 511 278 511
[255, 255, 255] 278 511 323 511
[170, 170, 170] 323 511 329 511
[102, 102, 102] 329 511 335 511
[0, 0, 0] 335 511 432 511
[102, 102, 102] 432 511 442 511
[170, 170, 170] 442 511 452 511
[255, 255, 255] 452 511 457 511
[254, 175, 168] 457 511 459 511
[170, 170, 170] 459 511 469 511
[255, 255, 255] 469 511 588 511
[170, 170, 170] 588 511 598 511
[102, 102, 102] 598 511 614 511
[0, 0, 0] 614 511 661 511
[102, 102, 102] 661 511 668 511
[170, 170, 170] 668 511 673 511
[255, 255, 255] 673 511 1018 511
[170, 170, 170] 1018 511 1025 511
[102, 102, 102] 1025 511 1034 511
[0, 0, 0] 1034 511 1086 511
[0, 0, 0] -585 512 -532 512
[102, 102, 102] -532 512 -522 512
[170, 170, 170] -522 512 -517 512
[255, 255, 255] -517 512 -181 512
[170, 170, 170] -181 512 -171 512
[102, 102, 102] -171 512 -163 512
[0, 0, 0] -163 512 -159 512
[102, 102, 102] -159 512 -154 512
[170, 170, 170] -154 512 -150 512
[255, 255, 255] -150 512 -145 512
[170, 170, 170] -145 512 -140 512
[102, 102, 102] -140 512 -117 512
[170, 170, 170] -117 512 -112 512
[255, 255, 255] -112 512 24 512
[170, 170, 170] 24 512 29 512
[102, 102, 102] 29 512 34 512
[0, 0, 0] 34 512 64 512
[102, 102, 102] 64 512 70 512
[170, 170, 170] 70 512 79 512
[255, 255, 255] 79 512 129 512
[170, 170, 170] 129 512 136 512
[102, 102, 102] 136 512 146 512
[0, 0, 0] 146 512 155 512
[102, 102, 102] 155 512 160 512
[170, 170, 170] 160 512 165 512
[255, 255, 255] 165 512 206 512
[170, 170, 170] 206 512 216 512
[102, 102, 102] 216 512 227 512
[0, 0, 0] 227 512 266 512
[102, 102, 102] 266 512 277 512
[170, 170, 170] 277 512 286 512
[255, 255, 255] 286 512 325 512
[170, 170, 170] 325 512 332 512
[102, 102, 102] 332 512 342 512
[0, 0, 0] 342 512 357 512
[102, 102, 102] 357 512 369 512
[1, 116, 32] 369 512 371 512
[0, 0, 0] 371 512 382 512
[1, 116, 32] 382 512 385 512
[102, 102, 102] 385 512 388 512
[0, 0, 0] 388 512 437 512
[102, 102, 102] 437 512 472 512
[170, 170, 170] 472 512 500 512
[255, 255, 255] 500 512 536 512
[254, 175, 168] 536 512 539 512
[170, 170, 170] 539 512 588 512
[102, 102, 102] 588 512 604 512
[0, 0, 0] 604 512 650 512
[102, 102, 102] 650 512 662 512
[170, 170, 170] 662 512 671 512
[255, 255, 255] 671 512 1017 512
[170, 170, 170] 1017 512 1023 512
[102, 102, 102] 1023 512 1032 512
[0, 0, 0] 1032 512 1086 512
[0, 0, 0] -585 513 -529 513
[102, 102, 102] -529 513 -521 513
[170, 170, 170] -521 513 -516 513
[255, 255, 255] -516 513 -180 513
[170, 170, 170] -180 513 -170 513
[102, 102, 102] -170 513 -163 513
[0, 0, 0] -163 513 -159 513
[102, 102, 102] -159 513 -154 513
[170, 170, 170] -154 513 -150 513
[255, 255, 255] -150 513 -144 513
[170, 170, 170] -144 513 -138 513
[102, 102, 102] -138 513 -124 513
[0, 0, 0] -124 513 -121 513
[102, 102, 102] -121 513 -116 513
[170, 170, 170] -116 513 -111 513
[255, 255, 255] -111 513 25 513
[170, 170, 170] 25 513 30 513
[102, 102, 102] 30 513 38 513
[0, 0, 0] 38 513 63 513
[102, 102, 102] 63 513 69 513
[170, 170, 170] 69 513 74 513
[255, 255, 255] 74 513 129 513
[170, 170, 170] 129 513 134 513
[102, 102, 102] 134 513 139 513
[0, 0, 0] 139 513 154 513
[102, 102, 102] 154 513 159 513
[170, 170, 170] 159 513 164 513
[255, 255, 255] 164 513 217 513
[170, 170, 170] 217 513 224 513
[102, 102, 102] 224 513 232 513
[0, 0, 0] 232 513 275 513
[102, 102, 102] 275 513 283 513
[170, 170, 170] 283 513 291 513
[255, 255, 255] 291 513 327 513
[170, 170, 170] 327 513 337 513
[102, 102, 102] 337 513 344 513
[0, 0, 0] 344 513 354 513
[102, 102, 102] 354 513 396 513
[0, 0, 0] 396 513 473 513
[102, 102, 102] 473 513 496 513
[170, 170, 170] 496 513 554 513
[102, 102, 102] 554 513 588 513
[0, 0, 0] 588 513 643 513
[102, 102, 102] 643 513 654 513
[170, 170, 170] 654 513 662 513
[255, 255, 255] 662 513 1017 513
[170, 170, 170] 1017 513 1022 513
[102, 102, 102] 1022 513 1029 513
[0, 0, 0] 1029 513 1086 513
[0, 0, 0] -585 514 -526 514
[102, 102, 102] -526 514 -520 514
[170, 170, 170] -520 514 -516 514
[255, 255, 255] -516 514 -179 514
[170, 170, 170] -179 514 -169 514
[102, 102, 102] -169 514 -156 514
[170, 170, 170] -156 514 -151 514
[255, 255, 255] -151 514 -144 514
[170, 170, 170] -144 514 -137 514
[102, 102, 102] -137 514 -125 514
[0, 0, 0] -125 514 -121 514
[102, 102, 102] -121 514 -115 514
[170, 170, 170] -115 514 -111 514
[255, 255, 255] -111 514 25 514
[170, 170, 170] 25 514 32 514
[102, 102, 102] 32 514 41 514
[0, 0, 0] 41 514 62 514
[102, 102, 102] 62 514 68 514
[170, 170, 170] 68 514 73 514
[255, 255, 255] 73 514 128 514
[170, 170, 170] 128 514 133 514
[102, 102, 102] 133 514 138 514
[0, 0, 0] 138 514 147 514
[102, 102, 102] 147 514 158 514
[170, 170, 170] 158 514 163 514
[255, 255, 255] 163 514 221 514
[170, 170, 170] 221 514 232 514
[102, 102, 102] 232 514 245 514
[0, 0, 0] 245 514 279 514
[102, 102, 102] 279 514 290 514
[170, 170, 170] 290 514 298 514
[255, 255, 255] 298 514 332 514
[170, 170, 170] 332 514 340 514
[102, 102, 102] 340 514 347 514
[0, 0, 0] 347 514 358 514
[102, 102, 102] 358 514 417 514
[1, 116, 32] 417 514 421 514
[0, 0, 0] 421 514 488 514
[1, 116, 32] 488 514 491 514
[102, 102, 102] 491 514 573 514
[1, 116, 32] 573 514 575 514
[0, 0, 0] 575 514 634 514
[102, 102, 102] 634 514 646 514
[170, 170, 170] 646 514 658 514
[255, 255, 255] 658 514 1016 514
[170, 170, 170] 1016 514 1021 514
[102, 102, 102] 1021 514 1026 514
[0, 0, 0] 1026 514 1086 514
[0, 0, 0] -585 515 -524 515
[102, 102, 102] -524 515 -519 515
[170, 170, 170] -519 515 -515 515
[255, 255, 255] -515 515 -179 515
[170, 170, 170] -179 515 -166 515
[102, 102, 102] -166 515 -158 515
[170, 170, 170] -158 515 -151 515
[255, 255, 255] -151 515 -144 515
[170, 170, 170] -144 515 -136 515
[102, 102, 102] -136 515 -125 515
[0, 0, 0] -125 515 -120 515
[102, 102, 102] -120 515 -115 515
[170, 170, 170] -115 515 -111 515
[255, 255, 255] -111 515 26 515
[170, 170, 170] 26 515 34 515
[102, 102, 102] 34 515 43 515
[0, 0, 0] 43 515 57 515
[102, 102, 102] 57 515 66 515
[170, 170, 170] 66 515 71 515
[255, 255, 255] 71 515 128 515
[170, 170, 170] 128 515 133 515
[102, 102, 102] 133 515 138 515
[0, 0, 0] 138 515 145 515
[102, 102, 102] 145 515 156 515
[170, 170, 170] 156 515 162 515
[255, 255, 255] 162 515 233 515
[170, 170, 170] 233 515 241 515
[102, 102, 102] 241 515 250 515
[0, 0, 0] 250 515 287 515
[102, 102, 102] 287 515 295 515
[170, 170, 170] 295 515 304 515
[255, 255, 255] 304 515 338 515
[170, 170, 170] 338 515 343 515
[102, 102, 102] 343 515 349 515
[0, 0, 0] 349 515 375 515
[102, 102, 102] 375 515 395 515
[170, 170, 170] 395 515 407 515
[102, 102, 102] 407 515 432 515
[0, 0, 0] 432 515 628 515
[102, 102, 102] 628 515 638 515
[170, 170, 170] 638 515 646 515
[255, 255, 255] 646 515 1016 515
[170, 170, 170] 1016 515 1020 515
[102, 102, 102] 1020 515 1025 515
[0, 0, 0] 1025 515 1086 515
[0, 0, 0] -585 516 -524 516
[102, 102, 102] -524 516 -519 516
[170, 170, 170] -519 516 -514 516
[255, 255, 255] -514 516 -178 516
[170, 170, 170] -178 516 -165 516
[102, 102, 102] -165 516 -158 516
[170, 170, 170] -158 516 -152 516
[255, 255, 255] -152 516 -143 516
[170, 170, 170] -143 516 -134 516
[102, 102, 102] -134 516 -125 516
[0, 0, 0] -125 516 -120 516
[102, 102, 102] -120 516 -115 516
[170, 170, 170] -115 516 -110 516
[255, 255, 255] -110 516 27 516
[170, 170, 170] 27 516 37 516
[102, 102, 102] 37 516 44 516
[0, 0, 0] 44 516 54 516
[102, 102, 102] 54 516 64 516
[170, 170, 170] 64 516 70 516
[255, 255, 255] 70 516 129 516
[170, 170, 170] 129 516 133 516
[102, 102, 102] 133 516 138 516
[0, 0, 0] 138 516 142 516
[102, 102, 102] 142 516 154 516
[170, 170, 170] 154 516 161 516
[255, 255, 255] 161 516 235 516
[170, 170, 170] 235 516 243 516
[102, 102, 102] 243 516 251 516
[0, 0, 0] 251 516 276 516
[102, 102, 102] 276 516 300 516
[170, 170, 170] 300 516 307 516
[255, 255, 255] 307 516 339 516
[170, 170, 170] 339 516 346 516
[102, 102, 102] 346 516 356 516
[0, 0, 0] 356 516 383 516
[102, 102, 102] 383 516 435 516
[0, 0, 0] 435 516 604 516
[102, 102, 102] 604 516 616 516
[0, 0, 0] 616 516 628 516
[102, 102, 102] 628 516 641 516
[170, 170, 170] 641 516 649 516
[255, 255, 255] 649 516 1015 516
[170, 170, 170] 1015 516 1020 516
[102, 102, 102] 1020 516 1025 516
[0, 0, 0] 1025 516 1086 516
[0, 0, 0] -585 517 -523 517
[102, 102, 102] -523 517 -517 517
[170, 170, 170] -517 517 -511 517
[255, 255, 255] -511 517 -177 517
[170, 170, 170] -177 517 -164 517
[102, 102, 102] -164 517 -159 517
[170, 170, 170] -159 517 -152 517
[255, 255, 255] -152 517 -142 517
[170, 170, 170] -142 517 -132 517
[102, 102, 102] -132 517 -125 517
[0, 0, 0] -125 517 -119 517
[102, 102, 102] -119 517 -114 517
[170, 170, 170] -114 517 -110 517
[255, 255, 255] -110 517 29 517
[170, 170, 170] 29 517 38 517
[102, 102, 102] 38 517 44 517
[0, 0, 0] 44 517 53 517
[102, 102, 102] 53 517 61 517
[170, 170, 170] 61 517 69 517
[255, 255, 255] 69 517 129 517
[170, 170, 170] 129 517 134 517
[102, 102, 102] 134 517 139 517
[102, 102, 102] 139 517 151 517
[170, 170, 170] 151 517 160 517
[255, 255, 255] 160 517 236 517
[170, 170, 170] 236 517 245 517
[102, 102, 102] 245 517 252 517
[0, 0, 0] 252 517 269 517
[102, 102, 102] 269 517 281 517
[170, 170, 170] 281 517 285 517
[102, 102, 102] 285 517 303 517
[170, 170, 170] 303 517 308 517
[255, 255, 255] 308 517 343 517
[170, 170, 170] 343 517 352 517
[102, 102, 102] 352 517 358 517
[0, 0, 0] 358 517 403 517
[102, 102, 102] 403 517 417 517
[170, 170, 170] 417 517 430 517
[102, 102, 102] 430 517 436 517
[0, 0, 0] 436 517 447 517
[102, 102, 102] 447 517 471 517
[0, 0, 0] 471 517 598 517
[102, 102, 102] 598 517 609 517
[102, 102, 102] 609 517 623 517
[1, 116, 32] 623 517 625 517
[0, 0, 0] 625 517 637 517
[102, 102, 102] 637 517 645 517
[170, 170, 170] 645 517 654 517
[255, 255, 255] 654 517 1011 517
[170, 170, 170] 1011 517 1018 517
[102, 102, 102] 1018 517 1024 517
[0, 0, 0] 1024 517 1086 517
[0, 0, 0] -585 518 -522 518
[102, 102, 102] -522 518 -516 518
[170, 170, 170] -516 518 -507 518
[255, 255, 255] -507 518 -174 518
[170, 170, 170] -174 518 -164 518
[102, 102, 102] -164 518 -159 518
[170, 170, 170] -159 518 -152 518
[255, 255, 255] -152 518 -141 518
[170, 170, 170] -141 518 -132 518
[102, 102, 102] -132 518 -125 518
[0, 0, 0] -125 518 -119 518
[102, 102, 102] -119 518 -114 518
[170, 170, 170] -114 518 -110 518
[255, 255, 255] -110 518 31 518
[170, 170, 170] 31 518 39 518
[102, 102, 102] 39 518 45 518
[0, 0, 0] 45 518 52 518
[102, 102, 102] 52 518 60 518
[170, 170, 170] 60 518 68 518
[255, 255, 255] 68 518 127 518
[170, 170, 170] 127 518 132 518
[102, 102, 102] 132 518 138 518
[0, 0, 0] 138 518 142 518
[102, 102, 102] 142 518 153 518
[170, 170, 170] 153 518 161 518
[255, 255, 255] 161 518 235 518
[170, 170, 170] 235 518 244 518
[102, 102, 102] 244 518 252 518
[0, 0, 0] 252 518 271 518
[102, 102, 102] 271 518 278 518
[170, 170, 170] 278 518 289 518
[102, 102, 102] 289 518 304 518
[170, 170, 170] 304 518 314 518
[255, 255, 255] 314 518 348 518
[170, 170, 170] 348 518 354 518
[102, 102, 102] 354 518 361 518
[0, 0, 0] 361 518 387 518
[1, 116, 32] 387 518 394 518
[0, 0, 0] 394 518 401 518
[102, 102, 102] 401 518 434 518
[0, 0, 0] 434 518 445 518
[102, 102, 102] 445 518 463 518
[170, 170, 170] 463 518 467 518
[102, 102, 102] 467 518 478 518
[0, 0, 0] 478 518 572 518
[102, 102, 102] 572 518 619 518
[0, 0, 0] 619 518 632 518
[1, 116, 32] 632 518 634 518
[102, 102, 102] 634 518 642 518
[170, 170, 170] 642 518 649 518
[255, 255, 255] 649 518 1008 518
